survtype,location_name,iso2_code,yearweek,week_end_date,indicator,age,value
non-sentinel,Austria,AT,2022-W48,2022-12-04,ICUadmissions,65+,58
non-sentinel,Austria,AT,2022-W48,2022-12-04,ICUadmissions,total,118
non-sentinel,Austria,AT,2022-W47,2022-11-27,ICUadmissions,0-4,3
non-sentinel,Austria,AT,2022-W47,2022-11-27,ICUadmissions,15-64,60
non-sentinel,Austria,AT,2022-W47,2022-11-27,ICUadmissions,65+,73
non-sentinel,Austria,AT,2022-W47,2022-11-27,ICUadmissions,total,136
non-sentinel,Austria,AT,2022-W46,2022-11-20,ICUadmissions,0-4,2
non-sentinel,Austria,AT,2022-W46,2022-11-20,ICUadmissions,15-64,50
non-sentinel,Austria,AT,2022-W46,2022-11-20,ICUadmissions,5-14,2
non-sentinel,Austria,AT,2022-W46,2022-11-20,ICUadmissions,65+,82
non-sentinel,Austria,AT,2022-W46,2022-11-20,ICUadmissions,total,136
non-sentinel,Austria,AT,2022-W45,2022-11-13,ICUadmissions,0-4,2
non-sentinel,Austria,AT,2022-W45,2022-11-13,ICUadmissions,15-64,50
non-sentinel,Austria,AT,2022-W45,2022-11-13,ICUadmissions,5-14,1
non-sentinel,Austria,AT,2022-W45,2022-11-13,ICUadmissions,65+,89
non-sentinel,Austria,AT,2022-W45,2022-11-13,ICUadmissions,total,142
non-sentinel,Austria,AT,2022-W44,2022-11-06,ICUadmissions,0-4,1
non-sentinel,Austria,AT,2022-W44,2022-11-06,ICUadmissions,15-64,53
non-sentinel,Austria,AT,2022-W44,2022-11-06,ICUadmissions,5-14,1
non-sentinel,Austria,AT,2022-W44,2022-11-06,ICUadmissions,65+,78
non-sentinel,Austria,AT,2022-W44,2022-11-06,ICUadmissions,total,133
non-sentinel,Austria,AT,2022-W43,2022-10-30,ICUadmissions,0-4,3
non-sentinel,Austria,AT,2022-W43,2022-10-30,ICUadmissions,15-64,61
non-sentinel,Austria,AT,2022-W43,2022-10-30,ICUadmissions,5-14,1
non-sentinel,Austria,AT,2022-W43,2022-10-30,ICUadmissions,65+,93
non-sentinel,Austria,AT,2022-W43,2022-10-30,ICUadmissions,total,158
non-sentinel,Austria,AT,2022-W42,2022-10-23,ICUadmissions,0-4,3
non-sentinel,Austria,AT,2022-W42,2022-10-23,ICUadmissions,15-64,69
non-sentinel,Austria,AT,2022-W42,2022-10-23,ICUadmissions,65+,99
non-sentinel,Austria,AT,2022-W42,2022-10-23,ICUadmissions,total,171
non-sentinel,Austria,AT,2022-W41,2022-10-16,ICUadmissions,0-4,4
non-sentinel,Austria,AT,2022-W41,2022-10-16,ICUadmissions,15-64,94
non-sentinel,Austria,AT,2022-W41,2022-10-16,ICUadmissions,5-14,1
non-sentinel,Austria,AT,2022-W41,2022-10-16,ICUadmissions,65+,121
non-sentinel,Austria,AT,2022-W41,2022-10-16,ICUadmissions,total,220
non-sentinel,Austria,AT,2022-W40,2022-10-09,ICUadmissions,0-4,5
non-sentinel,Austria,AT,2022-W40,2022-10-09,ICUadmissions,15-64,80
non-sentinel,Austria,AT,2022-W40,2022-10-09,ICUadmissions,5-14,2
non-sentinel,Austria,AT,2022-W40,2022-10-09,ICUadmissions,65+,135
non-sentinel,Austria,AT,2022-W40,2022-10-09,ICUadmissions,total,222
non-sentinel,Austria,AT,2022-W39,2022-10-02,ICUadmissions,0-4,1
non-sentinel,Austria,AT,2022-W39,2022-10-02,ICUadmissions,15-64,78
non-sentinel,Austria,AT,2022-W39,2022-10-02,ICUadmissions,5-14,2
non-sentinel,Austria,AT,2022-W39,2022-10-02,ICUadmissions,65+,113
non-sentinel,Austria,AT,2022-W39,2022-10-02,ICUadmissions,total,194
non-sentinel,Austria,AT,2022-W38,2022-09-25,ICUadmissions,0-4,1
non-sentinel,Austria,AT,2022-W38,2022-09-25,ICUadmissions,15-64,61
non-sentinel,Austria,AT,2022-W38,2022-09-25,ICUadmissions,5-14,2
non-sentinel,Austria,AT,2022-W38,2022-09-25,ICUadmissions,65+,81
non-sentinel,Austria,AT,2022-W38,2022-09-25,ICUadmissions,total,145
non-sentinel,Austria,AT,2022-W37,2022-09-18,ICUadmissions,0-4,5
non-sentinel,Austria,AT,2022-W37,2022-09-18,ICUadmissions,15-64,35
non-sentinel,Austria,AT,2022-W37,2022-09-18,ICUadmissions,65+,57
non-sentinel,Austria,AT,2022-W37,2022-09-18,ICUadmissions,total,97
non-sentinel,Austria,AT,2022-W36,2022-09-11,ICUadmissions,0-4,1
non-sentinel,Austria,AT,2022-W36,2022-09-11,ICUadmissions,15-64,18
non-sentinel,Austria,AT,2022-W36,2022-09-11,ICUadmissions,5-14,2
non-sentinel,Austria,AT,2022-W36,2022-09-11,ICUadmissions,65+,31
non-sentinel,Austria,AT,2022-W36,2022-09-11,ICUadmissions,total,52
non-sentinel,Austria,AT,2022-W35,2022-09-04,ICUadmissions,15-64,25
non-sentinel,Austria,AT,2022-W35,2022-09-04,ICUadmissions,5-14,1
non-sentinel,Austria,AT,2022-W35,2022-09-04,ICUadmissions,65+,47
non-sentinel,Austria,AT,2022-W35,2022-09-04,ICUadmissions,total,73
non-sentinel,Austria,AT,2022-W34,2022-08-28,ICUadmissions,0-4,5
non-sentinel,Austria,AT,2022-W34,2022-08-28,ICUadmissions,15-64,27
non-sentinel,Austria,AT,2022-W34,2022-08-28,ICUadmissions,5-14,2
non-sentinel,Austria,AT,2022-W34,2022-08-28,ICUadmissions,65+,29
non-sentinel,Austria,AT,2022-W34,2022-08-28,ICUadmissions,total,63
non-sentinel,Austria,AT,2022-W33,2022-08-21,ICUadmissions,0-4,6
non-sentinel,Austria,AT,2022-W33,2022-08-21,ICUadmissions,15-64,27
non-sentinel,Austria,AT,2022-W33,2022-08-21,ICUadmissions,5-14,2
non-sentinel,Austria,AT,2022-W33,2022-08-21,ICUadmissions,65+,54
non-sentinel,Austria,AT,2022-W33,2022-08-21,ICUadmissions,total,89
non-sentinel,Austria,AT,2022-W32,2022-08-14,ICUadmissions,0-4,3
non-sentinel,Austria,AT,2022-W32,2022-08-14,ICUadmissions,15-64,22
non-sentinel,Austria,AT,2022-W32,2022-08-14,ICUadmissions,65+,25
non-sentinel,Austria,AT,2022-W32,2022-08-14,ICUadmissions,total,50
non-sentinel,Austria,AT,2022-W31,2022-08-07,ICUadmissions,0-4,1
non-sentinel,Austria,AT,2022-W31,2022-08-07,ICUadmissions,15-64,13
non-sentinel,Austria,AT,2022-W31,2022-08-07,ICUadmissions,5-14,1
non-sentinel,Austria,AT,2022-W31,2022-08-07,ICUadmissions,65+,34
non-sentinel,Austria,AT,2022-W31,2022-08-07,ICUadmissions,total,49
non-sentinel,Austria,AT,2022-W30,2022-07-31,ICUadmissions,15-64,32
non-sentinel,Austria,AT,2022-W30,2022-07-31,ICUadmissions,5-14,3
non-sentinel,Austria,AT,2022-W30,2022-07-31,ICUadmissions,65+,67
non-sentinel,Austria,AT,2022-W30,2022-07-31,ICUadmissions,total,102
non-sentinel,Austria,AT,2022-W29,2022-07-24,ICUadmissions,0-4,6
non-sentinel,Austria,AT,2022-W29,2022-07-24,ICUadmissions,15-64,41
non-sentinel,Austria,AT,2022-W29,2022-07-24,ICUadmissions,5-14,1
non-sentinel,Austria,AT,2022-W29,2022-07-24,ICUadmissions,65+,93
non-sentinel,Austria,AT,2022-W29,2022-07-24,ICUadmissions,total,141
non-sentinel,Austria,AT,2022-W28,2022-07-17,ICUadmissions,0-4,6
non-sentinel,Austria,AT,2022-W28,2022-07-17,ICUadmissions,15-64,67
non-sentinel,Austria,AT,2022-W28,2022-07-17,ICUadmissions,65+,107
non-sentinel,Austria,AT,2022-W28,2022-07-17,ICUadmissions,total,180
non-sentinel,Austria,AT,2022-W27,2022-07-10,ICUadmissions,0-4,7
non-sentinel,Austria,AT,2022-W27,2022-07-10,ICUadmissions,15-64,46
non-sentinel,Austria,AT,2022-W27,2022-07-10,ICUadmissions,5-14,2
non-sentinel,Austria,AT,2022-W27,2022-07-10,ICUadmissions,65+,73
non-sentinel,Austria,AT,2022-W27,2022-07-10,ICUadmissions,total,128
non-sentinel,Austria,AT,2022-W26,2022-07-03,ICUadmissions,0-4,7
non-sentinel,Austria,AT,2022-W26,2022-07-03,ICUadmissions,15-64,36
non-sentinel,Austria,AT,2022-W26,2022-07-03,ICUadmissions,5-14,3
non-sentinel,Austria,AT,2022-W26,2022-07-03,ICUadmissions,65+,52
non-sentinel,Austria,AT,2022-W26,2022-07-03,ICUadmissions,total,98
non-sentinel,Austria,AT,2022-W25,2022-06-26,ICUadmissions,0-4,5
non-sentinel,Austria,AT,2022-W25,2022-06-26,ICUadmissions,15-64,31
non-sentinel,Austria,AT,2022-W25,2022-06-26,ICUadmissions,65+,55
non-sentinel,Austria,AT,2022-W25,2022-06-26,ICUadmissions,total,91
non-sentinel,Austria,AT,2022-W24,2022-06-19,ICUadmissions,0-4,4
non-sentinel,Austria,AT,2022-W24,2022-06-19,ICUadmissions,15-64,25
non-sentinel,Austria,AT,2022-W24,2022-06-19,ICUadmissions,5-14,1
non-sentinel,Austria,AT,2022-W24,2022-06-19,ICUadmissions,65+,23
non-sentinel,Austria,AT,2022-W24,2022-06-19,ICUadmissions,total,53
non-sentinel,Austria,AT,2022-W23,2022-06-12,ICUadmissions,0-4,2
non-sentinel,Austria,AT,2022-W23,2022-06-12,ICUadmissions,15-64,20
non-sentinel,Austria,AT,2022-W23,2022-06-12,ICUadmissions,5-14,4
non-sentinel,Austria,AT,2022-W23,2022-06-12,ICUadmissions,65+,31
non-sentinel,Austria,AT,2022-W23,2022-06-12,ICUadmissions,total,57
non-sentinel,Austria,AT,2022-W22,2022-06-05,ICUadmissions,0-4,3
non-sentinel,Austria,AT,2022-W22,2022-06-05,ICUadmissions,15-64,12
non-sentinel,Austria,AT,2022-W22,2022-06-05,ICUadmissions,5-14,2
non-sentinel,Austria,AT,2022-W22,2022-06-05,ICUadmissions,65+,36
non-sentinel,Austria,AT,2022-W22,2022-06-05,ICUadmissions,total,53
non-sentinel,Austria,AT,2022-W21,2022-05-29,ICUadmissions,0-4,2
non-sentinel,Austria,AT,2022-W21,2022-05-29,ICUadmissions,15-64,20
non-sentinel,Austria,AT,2022-W21,2022-05-29,ICUadmissions,5-14,1
non-sentinel,Austria,AT,2022-W21,2022-05-29,ICUadmissions,65+,23
non-sentinel,Austria,AT,2022-W21,2022-05-29,ICUadmissions,total,46
non-sentinel,Austria,AT,2022-W20,2022-05-22,ICUadmissions,0-4,4
non-sentinel,Austria,AT,2022-W20,2022-05-22,ICUadmissions,15-64,11
non-sentinel,Austria,AT,2022-W20,2022-05-22,ICUadmissions,65+,27
non-sentinel,Austria,AT,2022-W20,2022-05-22,ICUadmissions,total,42
non-sentinel,Austria,AT,2022-W19,2022-05-15,ICUadmissions,0-4,1
non-sentinel,Austria,AT,2022-W19,2022-05-15,ICUadmissions,15-64,15
non-sentinel,Austria,AT,2022-W19,2022-05-15,ICUadmissions,65+,35
non-sentinel,Austria,AT,2022-W19,2022-05-15,ICUadmissions,total,51
non-sentinel,Austria,AT,2022-W18,2022-05-08,ICUadmissions,0-4,3
non-sentinel,Austria,AT,2022-W18,2022-05-08,ICUadmissions,15-64,20
non-sentinel,Austria,AT,2022-W18,2022-05-08,ICUadmissions,65+,42
non-sentinel,Austria,AT,2022-W18,2022-05-08,ICUadmissions,total,65
non-sentinel,Austria,AT,2022-W17,2022-05-01,ICUadmissions,15-64,7
non-sentinel,Austria,AT,2022-W17,2022-05-01,ICUadmissions,65+,5
non-sentinel,Austria,AT,2022-W17,2022-05-01,ICUadmissions,total,12
non-sentinel,Austria,AT,2022-W16,2022-04-24,ICUadmissions,15-64,42
non-sentinel,Austria,AT,2022-W16,2022-04-24,ICUadmissions,5-14,3
non-sentinel,Austria,AT,2022-W16,2022-04-24,ICUadmissions,65+,61
non-sentinel,Austria,AT,2022-W16,2022-04-24,ICUadmissions,total,106
non-sentinel,Austria,AT,2022-W15,2022-04-17,ICUadmissions,0-4,3
non-sentinel,Austria,AT,2022-W15,2022-04-17,ICUadmissions,15-64,41
non-sentinel,Austria,AT,2022-W15,2022-04-17,ICUadmissions,5-14,1
non-sentinel,Austria,AT,2022-W15,2022-04-17,ICUadmissions,65+,84
non-sentinel,Austria,AT,2022-W15,2022-04-17,ICUadmissions,total,129
non-sentinel,Austria,AT,2022-W14,2022-04-10,ICUadmissions,0-4,3
non-sentinel,Austria,AT,2022-W14,2022-04-10,ICUadmissions,15-64,50
non-sentinel,Austria,AT,2022-W14,2022-04-10,ICUadmissions,5-14,4
non-sentinel,Austria,AT,2022-W14,2022-04-10,ICUadmissions,65+,84
non-sentinel,Austria,AT,2022-W14,2022-04-10,ICUadmissions,total,141
non-sentinel,Austria,AT,2022-W13,2022-04-03,ICUadmissions,0-4,3
non-sentinel,Austria,AT,2022-W13,2022-04-03,ICUadmissions,15-64,46
non-sentinel,Austria,AT,2022-W13,2022-04-03,ICUadmissions,5-14,3
non-sentinel,Austria,AT,2022-W13,2022-04-03,ICUadmissions,65+,102
non-sentinel,Austria,AT,2022-W13,2022-04-03,ICUadmissions,total,154
non-sentinel,Austria,AT,2022-W12,2022-03-27,ICUadmissions,0-4,3
non-sentinel,Austria,AT,2022-W12,2022-03-27,ICUadmissions,15-64,52
non-sentinel,Austria,AT,2022-W12,2022-03-27,ICUadmissions,5-14,7
non-sentinel,Austria,AT,2022-W12,2022-03-27,ICUadmissions,65+,122
non-sentinel,Austria,AT,2022-W12,2022-03-27,ICUadmissions,total,184
non-sentinel,Austria,AT,2022-W11,2022-03-20,ICUadmissions,0-4,3
non-sentinel,Austria,AT,2022-W11,2022-03-20,ICUadmissions,15-64,39
non-sentinel,Austria,AT,2022-W11,2022-03-20,ICUadmissions,5-14,2
non-sentinel,Austria,AT,2022-W11,2022-03-20,ICUadmissions,65+,90
non-sentinel,Austria,AT,2022-W11,2022-03-20,ICUadmissions,total,134
non-sentinel,Austria,AT,2022-W10,2022-03-13,ICUadmissions,0-4,3
non-sentinel,Austria,AT,2022-W10,2022-03-13,ICUadmissions,15-64,47
non-sentinel,Austria,AT,2022-W10,2022-03-13,ICUadmissions,5-14,3
non-sentinel,Austria,AT,2022-W10,2022-03-13,ICUadmissions,65+,88
non-sentinel,Austria,AT,2022-W10,2022-03-13,ICUadmissions,total,141
non-sentinel,Austria,AT,2022-W09,2022-03-06,ICUadmissions,0-4,2
non-sentinel,Austria,AT,2022-W09,2022-03-06,ICUadmissions,15-64,40
non-sentinel,Austria,AT,2022-W09,2022-03-06,ICUadmissions,5-14,4
non-sentinel,Austria,AT,2022-W09,2022-03-06,ICUadmissions,65+,77
non-sentinel,Austria,AT,2022-W09,2022-03-06,ICUadmissions,total,123
non-sentinel,Austria,AT,2022-W08,2022-02-27,ICUadmissions,0-4,4
non-sentinel,Austria,AT,2022-W08,2022-02-27,ICUadmissions,15-64,40
non-sentinel,Austria,AT,2022-W08,2022-02-27,ICUadmissions,5-14,4
non-sentinel,Austria,AT,2022-W08,2022-02-27,ICUadmissions,65+,51
non-sentinel,Austria,AT,2022-W08,2022-02-27,ICUadmissions,total,99
non-sentinel,Austria,AT,2022-W07,2022-02-20,ICUadmissions,0-4,2
non-sentinel,Austria,AT,2022-W07,2022-02-20,ICUadmissions,15-64,38
non-sentinel,Austria,AT,2022-W07,2022-02-20,ICUadmissions,5-14,3
non-sentinel,Austria,AT,2022-W07,2022-02-20,ICUadmissions,65+,50
non-sentinel,Austria,AT,2022-W07,2022-02-20,ICUadmissions,total,93
non-sentinel,Austria,AT,2022-W06,2022-02-13,ICUadmissions,0-4,1
non-sentinel,Austria,AT,2022-W06,2022-02-13,ICUadmissions,15-64,45
non-sentinel,Austria,AT,2022-W06,2022-02-13,ICUadmissions,65+,85
non-sentinel,Austria,AT,2022-W06,2022-02-13,ICUadmissions,total,131
non-sentinel,Austria,AT,2022-W05,2022-02-06,ICUadmissions,0-4,4
non-sentinel,Austria,AT,2022-W05,2022-02-06,ICUadmissions,15-64,48
non-sentinel,Austria,AT,2022-W05,2022-02-06,ICUadmissions,5-14,7
non-sentinel,Austria,AT,2022-W05,2022-02-06,ICUadmissions,65+,74
non-sentinel,Austria,AT,2022-W05,2022-02-06,ICUadmissions,total,133
non-sentinel,Austria,AT,2022-W04,2022-01-30,ICUadmissions,0-4,2
non-sentinel,Austria,AT,2022-W04,2022-01-30,ICUadmissions,15-64,49
non-sentinel,Austria,AT,2022-W04,2022-01-30,ICUadmissions,5-14,5
non-sentinel,Austria,AT,2022-W04,2022-01-30,ICUadmissions,65+,78
non-sentinel,Austria,AT,2022-W04,2022-01-30,ICUadmissions,total,134
non-sentinel,Austria,AT,2022-W03,2022-01-23,ICUadmissions,0-4,5
non-sentinel,Austria,AT,2022-W03,2022-01-23,ICUadmissions,15-64,38
non-sentinel,Austria,AT,2022-W03,2022-01-23,ICUadmissions,5-14,5
non-sentinel,Austria,AT,2022-W03,2022-01-23,ICUadmissions,65+,43
non-sentinel,Austria,AT,2022-W03,2022-01-23,ICUadmissions,total,91
non-sentinel,Austria,AT,2022-W02,2022-01-16,ICUadmissions,0-4,1
non-sentinel,Austria,AT,2022-W02,2022-01-16,ICUadmissions,15-64,72
non-sentinel,Austria,AT,2022-W02,2022-01-16,ICUadmissions,5-14,6
non-sentinel,Austria,AT,2022-W02,2022-01-16,ICUadmissions,65+,36
non-sentinel,Austria,AT,2022-W02,2022-01-16,ICUadmissions,total,115
non-sentinel,Austria,AT,2022-W01,2022-01-09,ICUadmissions,0-4,2
non-sentinel,Austria,AT,2022-W01,2022-01-09,ICUadmissions,15-64,48
non-sentinel,Austria,AT,2022-W01,2022-01-09,ICUadmissions,5-14,5
non-sentinel,Austria,AT,2022-W01,2022-01-09,ICUadmissions,65+,17
non-sentinel,Austria,AT,2022-W01,2022-01-09,ICUadmissions,total,72
non-sentinel,Austria,AT,2021-W52,2022-01-02,ICUadmissions,0-4,3
non-sentinel,Austria,AT,2021-W52,2022-01-02,ICUadmissions,15-64,31
non-sentinel,Austria,AT,2021-W52,2022-01-02,ICUadmissions,5-14,2
non-sentinel,Austria,AT,2021-W52,2022-01-02,ICUadmissions,65+,32
non-sentinel,Austria,AT,2021-W52,2022-01-02,ICUadmissions,total,68
non-sentinel,Austria,AT,2021-W51,2021-12-26,ICUadmissions,0-4,2
non-sentinel,Austria,AT,2021-W51,2021-12-26,ICUadmissions,15-64,25
non-sentinel,Austria,AT,2021-W51,2021-12-26,ICUadmissions,5-14,3
non-sentinel,Austria,AT,2021-W51,2021-12-26,ICUadmissions,65+,26
non-sentinel,Austria,AT,2021-W51,2021-12-26,ICUadmissions,total,56
non-sentinel,Austria,AT,2021-W50,2021-12-19,ICUadmissions,0-4,3
non-sentinel,Austria,AT,2021-W50,2021-12-19,ICUadmissions,15-64,37
non-sentinel,Austria,AT,2021-W50,2021-12-19,ICUadmissions,5-14,1
non-sentinel,Austria,AT,2021-W50,2021-12-19,ICUadmissions,65+,47
non-sentinel,Austria,AT,2021-W50,2021-12-19,ICUadmissions,total,88
non-sentinel,Austria,AT,2021-W49,2021-12-12,ICUadmissions,0-4,5
non-sentinel,Austria,AT,2021-W49,2021-12-12,ICUadmissions,15-64,50
non-sentinel,Austria,AT,2021-W49,2021-12-12,ICUadmissions,65+,50
non-sentinel,Austria,AT,2021-W49,2021-12-12,ICUadmissions,total,105
non-sentinel,Austria,AT,2021-W48,2021-12-05,ICUadmissions,0-4,4
non-sentinel,Austria,AT,2021-W48,2021-12-05,ICUadmissions,15-64,68
non-sentinel,Austria,AT,2021-W48,2021-12-05,ICUadmissions,5-14,2
non-sentinel,Austria,AT,2021-W48,2021-12-05,ICUadmissions,65+,91
non-sentinel,Austria,AT,2021-W48,2021-12-05,ICUadmissions,total,165
non-sentinel,Austria,AT,2021-W47,2021-11-28,ICUadmissions,0-4,2
non-sentinel,Austria,AT,2021-W47,2021-11-28,ICUadmissions,15-64,91
non-sentinel,Austria,AT,2021-W47,2021-11-28,ICUadmissions,5-14,4
non-sentinel,Austria,AT,2021-W47,2021-11-28,ICUadmissions,65+,117
non-sentinel,Austria,AT,2021-W47,2021-11-28,ICUadmissions,total,214
non-sentinel,Austria,AT,2021-W46,2021-11-21,ICUadmissions,0-4,3
non-sentinel,Austria,AT,2021-W46,2021-11-21,ICUadmissions,15-64,102
non-sentinel,Austria,AT,2021-W46,2021-11-21,ICUadmissions,5-14,7
non-sentinel,Austria,AT,2021-W46,2021-11-21,ICUadmissions,65+,123
non-sentinel,Austria,AT,2021-W46,2021-11-21,ICUadmissions,total,235
non-sentinel,Austria,AT,2021-W45,2021-11-14,ICUadmissions,0-4,3
non-sentinel,Austria,AT,2021-W45,2021-11-14,ICUadmissions,15-64,75
non-sentinel,Austria,AT,2021-W45,2021-11-14,ICUadmissions,5-14,4
non-sentinel,Austria,AT,2021-W45,2021-11-14,ICUadmissions,65+,124
non-sentinel,Austria,AT,2021-W45,2021-11-14,ICUadmissions,total,206
non-sentinel,Austria,AT,2021-W44,2021-11-07,ICUadmissions,0-4,4
non-sentinel,Austria,AT,2021-W44,2021-11-07,ICUadmissions,15-64,61
non-sentinel,Austria,AT,2021-W44,2021-11-07,ICUadmissions,5-14,4
non-sentinel,Austria,AT,2021-W44,2021-11-07,ICUadmissions,65+,110
non-sentinel,Austria,AT,2021-W44,2021-11-07,ICUadmissions,total,179
